,Unnamed: 0.1,Unnamed: 0,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,offset,length,texto,id_ato
173,10528,10528,634,REL_SUSPENSAO_LICITACAO,R18,anotador_27701689,objeto_licitacao,2002,anotador_27701689,128477,793,"Registro de preço para futura contratação de empresa especializada em prestação de serviços de locação de equipamentos e software de monitoração e rastreamento eletrônico de pessoas vinculadas a procedimentos judiciais no TJDFT - Tribunal de Justiça do Distrito Federal e Territórios, STJ - Superior Tribunal de Justiça, TRF1 - Tribunal Regional Federal 1º Região e STF - Supremo Tribunal Federal, por meio de dispositivo eletrônico portátil, em material não flexível, resistente a atos de violação acidental ou dolosa, tipo tornozeleiras e dispositivos eletrônicos de segurança preventiva, conforme especificações, condições, quantidades e exigências estabelecidas no Termo de Referência, Anexo do Edital, para a Secretaria de Estado de Administração Penitenciária do Distrito Federal - SEAPE",634-R18
174,10529,10529,634,REL_SUSPENSAO_LICITACAO,R18,anotador_27701689,orgao_licitante,2000,anotador_27701689,129191,79,Secretaria de Estado de Administração Penitenciária do Distrito Federal - SEAPE,634-R18
175,10530,10530,634,REL_SUSPENSAO_LICITACAO,R18,anotador_27701689,nome_responsavel,1411,anotador_27701689,129585,24,ROSIMEIRA PAIVA DA SILVA,634-R18
176,13104,13104,628,REL_SUSPENSAO_LICITACAO,R13,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,2593,anotador_27701689,30662,1592,"AVISO DE SUSPENSÃO (UASG) 926523 PREGÃO ELETRÔNICO Nº 10/2021  O Governo do Distrito Federal por meio da SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL, torna público que, suspenderá a licitação em razão de não ter sido possível respostas aos  pedidos de esclarecimentos no prazo previsto em Edital de 2 dias: LICITAÇÃO do tipo, Menor Preço, na modalidade de PREGÃO na forma ELETRÔNICA, com previsão para 25/11/2021, 09h30min, horário de Brasília, processo 00070-00000738/2021-59, que será realizado de acordo com a Lei nº 10.520, de 17 de julho de 2002, e, subsidiariamente, com Lei nº 8.666, de 21 de junho de 1993, não sendo aplicável a Lei nº 14.133, de 1º de abril de 2021, observado o art. 191 desta Norma. OBJETO: Contratação de empresa especializada para elaboração de diagnóstico da situação ambiental de 97 nascentes situadas na região da Serrinha do Paranoá, na Bacia Hidrográfica do Paranoá, com indicação das ações necessárias à recuperação ambiental das referidas nascentes, de acordo com o detalhamento descrito no item 4, do Termo de Referência, com valor Total estimado de R$ 136.447,25 (cento e trinta e seis mil quatrocentos e quarenta e sete reais e vinte e cinco centavos). Após decisão será agendado nova data de abertura com prazo mínimo de 8 (oito) dias úteis para reapresentação das propostas já inseridas. O aviso de suspensão poderá ser retirado a partir da sua publicação no endereço: www.comprasgovernamentais.gov.br. e portal da SEAGRI/DF, www.agricultura.df.gov.br,  Edital .  NATANAEL FÉLIX DOS SANTOS  Pregoeiro",628-R13
177,13105,13105,628,REL_SUSPENSAO_LICITACAO,R13,anotador_27701689,modalidade_licitacao,2554,anotador_27701689,30695,17,PREGÃO ELETRÔNICO,628-R13
178,13106,13106,628,REL_SUSPENSAO_LICITACAO,R13,anotador_27701689,numero_licitacao,2553,anotador_27701689,30716,7,10/2021,628-R13
179,13107,13107,628,REL_SUSPENSAO_LICITACAO,R13,anotador_27701689,orgao_licitante,2552,anotador_27701689,30767,94,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL",628-R13
180,13108,13108,628,REL_SUSPENSAO_LICITACAO,R13,anotador_27701689,modalidade_licitacao,2591,anotador_27701689,31069,26,PREGÃO na forma ELETRÔNICA,628-R13
181,13109,13109,628,REL_SUSPENSAO_LICITACAO,R13,anotador_27701689,processo_gdf,2555,anotador_27701689,31167,22,00070-00000738/2021-59,628-R13
182,13110,13110,628,REL_SUSPENSAO_LICITACAO,R13,anotador_27701689,objeto_licitacao,2557,anotador_27701689,31431,472,"Contratação de empresa especializada para elaboração de diagnóstico da situação ambiental de 97 nascentes situadas na região da Serrinha do Paranoá, na Bacia Hidrográfica do Paranoá, com indicação das ações necessárias à recuperação ambiental das referidas nascentes, de acordo com o detalhamento descrito no item 4, do Termo de Referência, com valor Total estimado de R$ 136.447,25 (cento e trinta e seis mil quatrocentos e quarenta e sete reais e vinte e cinco centavos)",628-R13
183,13111,13111,628,REL_SUSPENSAO_LICITACAO,R13,anotador_27701689,nome_responsavel,2556,anotador_27701689,32218,25,NATANAEL FÉLIX DOS SANTOS,628-R13
184,15784,15784,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1550,anotador_27701689,96217,428,"AVISO DE SUSPENSÃO DO PREGÃO ELETRÔNICO Nº 70/2021 O BRB - BANCO DE BRASÍLIA S.A., torna pública a suspensão do Pregão Eletrônico nº 70/2021. Objeto: Contratação de empresa especializada de vigilância e segurança armada do patrimônio nas dependências do BRB localizadas no DF   REGIÃO I, conforme condições do edital. Motivo: Despacho Singular nº 14/2022-MA/TCDF. UASG: 925008. Processo 1.047/2021.  RAUNI OKUBO BRITO  Pregoeiro",627-R9
185,15785,15785,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,modalidade_licitacao,1519,anotador_27701689,96239,17,PREGÃO ELETRÔNICO,627-R9
186,15786,15786,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,numero_licitacao,1516,anotador_27701689,96260,7,70/2021,627-R9
187,15787,15787,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,numero_licitacao,1518,anotador_27701689,96350,7,70/2021,627-R9
188,15788,15788,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,orgao_licitante,1515,anotador_27701689,96270,28,BRB - BANCO DE BRASÍLIA S.A.,627-R9
189,15789,15789,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,modalidade_licitacao,1520,anotador_27701689,96329,17,Pregão Eletrônico,627-R9
190,15790,15790,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,objeto_licitacao,1523,anotador_27701689,96367,166,"Contratação de empresa especializada de vigilância e segurança armada do patrimônio nas dependências do BRB localizadas no DF   REGIÃO I, conforme condições do edital",627-R9
191,15791,15791,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,decisao_tcdf,1549,anotador_27701689,96543,36,Despacho Singular nº 14/2022-MA/TCDF,627-R9
192,15792,15792,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,processo_gdf,1521,anotador_27701689,96604,10,1.047/2021,627-R9
193,15793,15793,627,REL_SUSPENSAO_LICITACAO,R9,anotador_27701689,nome_responsavel,1522,anotador_27701689,96617,17,RAUNI OKUBO BRITO,627-R9
194,16687,16688,630,REL_SUSPENSAO_LICITACAO,R8,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1467,anotador_27701689,7374,823,"AVISO DE SUSPENSÃO PREGÃO ELETRÔNICO Nº 16/2021   UASG 928082 Processo: 04026-00001946/2021-71. TIPO: Menor preço. OBJETO: Registro de Preços para a aquisição de ALGEMAS a fim de atender às necessidades da Secretaria de Administração Penitenciária do Distrito Federal (SEAPE) no que tange ao fornecimento de equipamento de menor potencial ofensivo essencial à segurança das escoltas e, consequentemente, garantir a qualidade e eficiência dos serviços prestados ao público assistido. A SUAG informa a SUSPENSÃO da abertura da licitação, cuja abertura foi publicada no DODF Nº 220, de 25/11/2021, tendo em vista a necessidade de revisão de especificação. A nova data de abertura da licitação será comunicada por meio de publicação na imprensa oficial ou www.seape.df.gov.br/licitacao.  ROSIMEIRE PAIVA DA SILVA  Subsecretária",630-R8
195,16688,16689,630,REL_SUSPENSAO_LICITACAO,R8,anotador_27701689,modalidade_licitacao,974,anotador_27701689,7393,17,PREGÃO ELETRÔNICO,630-R8
196,16689,16690,630,REL_SUSPENSAO_LICITACAO,R8,anotador_27701689,numero_licitacao,973,anotador_27701689,7414,7,16/2021,630-R8
197,16690,16691,630,REL_SUSPENSAO_LICITACAO,R8,anotador_27701689,processo_gdf,975,anotador_27701689,7446,22,04026-00001946/2021-71,630-R8
198,16691,16692,630,REL_SUSPENSAO_LICITACAO,R8,anotador_27701689,objeto_licitacao,1465,anotador_27701689,7497,358,"Registro de Preços para a aquisição de ALGEMAS a fim de atender às necessidades da Secretaria de Administração Penitenciária do Distrito Federal (SEAPE) no que tange ao fornecimento de equipamento de menor potencial ofensivo essencial à segurança das escoltas e, consequentemente, garantir a qualidade e eficiência dos serviços prestados ao público assistido",630-R8
199,16692,16693,630,REL_SUSPENSAO_LICITACAO,R8,anotador_27701689,orgao_licitante,1464,anotador_27701689,7580,69,Secretaria de Administração Penitenciária do Distrito Federal (SEAPE),630-R8
200,16693,16694,630,REL_SUSPENSAO_LICITACAO,R8,anotador_27701689,nome_responsavel,976,anotador_27701689,8158,24,ROSIMEIRE PAIVA DA SILVA,630-R8
201,17914,17915,637,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,modalidade_licitacao,1154,anotador_27701689,7423,17,PREGÃO ELETRÔNICO,637-R1
202,17915,17916,637,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,numero_licitacao,1153,anotador_27701689,7452,8,444/2021,637-R1
203,17916,17917,637,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,orgao_licitante,1152,anotador_27701689,7519,49,Secretaria de Estado de Saúde do Distrito Federal,637-R1
204,17917,17918,637,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,objeto_licitacao,1909,anotador_27701689,7642,171,"aquisição de Equipamentos de Oftalmologia para atender as necessidades da Secretaria de Saúde   DF, conforme especificações e quantitativos constantes no Anexo I do Edital",637-R1
205,17918,17919,637,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,processo_gdf,1155,anotador_27701689,7825,22,00060-00169477/2017-41,637-R1
206,17919,17920,637,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,nome_responsavel,1157,anotador_27701689,7901,25,PEDRO PAULO B.D.C. FLEURY,637-R1
207,17920,17921,637,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1911,anotador_27701689,7404,522,"AVISO DE SUSPENSÃO PREGÃO ELETRÔNICO POR SRP Nº 444/2021 - UASG 926119  O Pregoeiro da Central de Compras/SUAG, da Secretaria de Estado de Saúde do Distrito Federal, comunica a suspensão da licitação supracitada, a qual tem como objeto a aquisição de Equipamentos de Oftalmologia para atender as necessidades da Secretaria de Saúde   DF, conforme especificações e quantitativos constantes no Anexo I do Edital. (Processo 00060-00169477/2017-41), para avaliação dos questionamentos de impugnação.  PEDRO PAULO B.D.C. FLEURY",637-R1
208,17928,17929,637,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,modalidade_licitacao,1124,anotador_27701689,9524,17,PREGÃO ELETRÔNICO,637-R2
209,17929,17930,637,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1907,anotador_27701689,9492,561,"AVISO DE SUSPENSÃO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 37/2021  Processo: 00010.00001572/2021-10. Tipo: Menor Preço. Modo de Disputa: Aberto. Objeto: Aquisição de bens de consumo (Colchões, Cobertores, Telhas e Lonas), para atender demanda da Defesa Civil do Distrito Federal, nos termos do artigo 22, do Decreto nº 10.024/2019, recepcionado pelo Decreto Distrital nº 40.205/2019, comunica a Suspensão da abertura deste Certame para retificação no Edital. Oportunamente será divulgada nova data de abertura, na forma da Lei.  MARISTELA RODRIGUES FREIRE  Pregoeira",637-R2
210,17930,17931,637,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,numero_licitacao,1121,anotador_27701689,9545,7,37/2021,637-R2
211,17931,17932,637,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,processo_gdf,1122,anotador_27701689,9564,22,00010.00001572/2021-10,637-R2
212,17932,17933,637,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,objeto_licitacao,1906,anotador_27701689,9640,304,"Aquisição de bens de consumo (Colchões, Cobertores, Telhas e Lonas), para atender demanda da Defesa Civil do Distrito Federal, nos termos do artigo 22, do Decreto nº 10.024/2019, recepcionado pelo Decreto Distrital nº 40.205/2019, comunica a Suspensão da abertura deste Certame para retificação no Edital",637-R2
213,17933,17934,637,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,orgao_licitante,1905,anotador_27701689,9733,32,Defesa Civil do Distrito Federal,637-R2
214,17934,17935,637,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,nome_responsavel,1123,anotador_27701689,10016,26,MARISTELA RODRIGUES FREIRE,637-R2
215,20703,20704,635,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,numero_licitacao,790,anotador_27701689,16778,7,39/2021,635-R1
216,20704,20705,635,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,orgao_licitante,789,anotador_27701689,16815,31,Fundação Hemocentro de Brasília,635-R1
217,20705,20706,635,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,processo_gdf,792,anotador_27701689,17393,22,00063-00000984/2021-63,635-R1
218,20706,20707,635,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,nome_responsavel,793,anotador_27701689,17608,28,HANLERY STEPHANNY DOS SANTOS,635-R1
219,20707,20708,635,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,orgao_licitante,1449,anotador_27701689,17261,31,Fundação Hemocentro de Brasília,635-R1
220,20708,20709,635,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,objeto_licitacao,1450,anotador_27701689,16948,434,"contratação de empresa especializada para fornecimento de insumos, com disponibilização de equipamentos, em regime de locação, e serviços de manutenção, para realização dos exames de triagem imuno-hematológica, pelas metodologias de cartão-gel ou microplaca, pelo Laboratório de Imuno-hematologia de Doadores, da Fundação Hemocentro de Brasília - FHB, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos",635-R1
221,20709,20710,635,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1451,anotador_27701689,16744,911,"AVISO DE ABERTURA DE LICITAÇÃO Nº 39/2021 - UASG 926334 RETIFICAÇÃO  A Fundação Hemocentro de Brasília torna pública a SUSPENSÃO da Licitação em referência, em virtude de medidas administrativas. Objeto: contratação de empresa especializada para fornecimento de insumos, com disponibilização de equipamentos, em regime de locação, e serviços de manutenção, para realização dos exames de triagem imuno-hematológica, pelas metodologias de cartão-gel ou microplaca, pelo Laboratório de Imuno-hematologia de Doadores, da Fundação Hemocentro de Brasília - FHB, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos. Processo 00063-00000984/2021-63. Oportunamente será divulgada, por meio dos mesmos veículos de comunicação, a nova data de abertura da licitação. Retificação da publicação do DODF nº 239, 23 de dezembro de 2021, página 49.  HANLERY STEPHANNY DOS SANTOS  Chefe, Substituta",635-R1
222,20710,20711,635,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,orgao_licitante,796,anotador_27701689,17727,31,Fundação Hemocentro de Brasília,635-R2
223,20711,20712,635,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,nome_responsavel,800,anotador_27701689,18256,28,HANLERY STEPHANNY DOS SANTOS,635-R2
224,20712,20713,635,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,802,anotador_27701689,17656,647,"AVISO DE ABERTURA DE LICITAÇÃO Nº 40/2021 - UASG 926334 RETIFICAÇÃO  A Fundação Hemocentro de Brasília torna pública a SUSPENSÃO da Licitação em referência, em virtude de medidas administrativas. Objeto: aquisição de MATERIAIS TÉCNICOS, visando atender às demandas das áreas técnicas da FHB, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos. Processo 00063-00005404/2021-24. Oportunamente será divulgada, por meio dos mesmos veículos de comunicação, a nova data de abertura da licitação. Retificação da publicação do DODF Nº 239, 23 de dezembro de 2021, página 49.  HANLERY STEPHANNY DOS SANTOS  Chefe, Substituta",635-R2
225,20713,20714,635,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,numero_licitacao,797,anotador_27701689,17690,7,40/2021,635-R2
226,20714,20715,635,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,objeto_licitacao,801,anotador_27701689,17860,170,"aquisição de MATERIAIS TÉCNICOS, visando atender às demandas das áreas técnicas da FHB, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos",635-R2
227,20715,20716,635,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,processo_gdf,799,anotador_27701689,18041,22,00063-00005404/2021-24,635-R2
228,22054,22055,636,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1192,anotador_27701689,14627,331,"AVISO DE SUSPENSÃO E NOVA DATA DO PREGÃO ELETRÔNICO Nº 61/2021 O BRB torna pública a suspensão e a nova data de realização do Pregão Eletrônico nº 61/2021. Nova data, horário e endereço eletrônico: 07/10/2021, às 8h (horário de Brasília), www.comprasgovernamentais.gov.br. Processo 041.000.858/2021.  CARLOS F L FAGUNDES  Pregoeiro",636-R1
229,22055,22056,636,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,modalidade_licitacao,1186,anotador_27701689,14661,17,PREGÃO ELETRÔNICO,636-R1
230,22056,22057,636,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,numero_licitacao,1185,anotador_27701689,14682,7,61/2021,636-R1
231,22057,22058,636,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,numero_licitacao,1189,anotador_27701689,14774,7,61/2021,636-R1
232,22058,22059,636,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,orgao_licitante,1184,anotador_27701689,14692,3,BRB,636-R1
233,22059,22060,636,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,modalidade_licitacao,1191,anotador_27701689,14753,17,Pregão Eletrônico,636-R1
234,22060,22061,636,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,processo_gdf,1188,anotador_27701689,14909,16,041.000.858/2021,636-R1
235,22061,22062,636,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,nome_responsavel,1190,anotador_27701689,14928,19,CARLOS F L FAGUNDES,636-R1
236,24707,24708,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1888,anotador_27701689,159029,873,"AVISO DE SUSPENSÃO ""SINE DIE"" PREGÃO ELETRÔNICO Nº 07/2021  A Companhia de Desenvolvimento Habitacional do Distrito Federal   CODHAB torna público a suspensão  Sine Die  do Pregão Eletrônico 07/2021, em andamento devido a abertura previamente agendada para o dia 20/09/2021, processo 00392-00007567/2021-29, que tem por objeto Contratação de empresa ou consórcio de empresas para prestação de serviços técnicos para a elaboração de estudos e projetos para regularização fundiária e urbana da Área de Interesse Social - ARIS Sol Nascente, conforme descrito no Anexo I do Edital, face determinação do E. TCDF dada pelo Despacho Singular nº 293/2021 GCMA para suspensão até ulterior deliberação daquela Corte após analisar as diligências a serem promovidas pela Diretoria de Regularização de Interesse Social.  Brasília/DF, 21 de setembro de 2021  FERNANDA VITORINO  Pregoeira",625-R2
237,24708,24709,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,modalidade_licitacao,1878,anotador_27701689,159059,17,PREGÃO ELETRÔNICO,625-R2
238,24709,24710,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,numero_licitacao,1877,anotador_27701689,159080,7,07/2021,625-R2
239,24710,24711,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,numero_licitacao,1879,anotador_27701689,159220,7,07/2021,625-R2
240,24711,24712,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,orgao_licitante,1876,anotador_27701689,159091,70,Companhia de Desenvolvimento Habitacional do Distrito Federal   CODHAB,625-R2
241,24712,24713,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,modalidade_licitacao,1880,anotador_27701689,159202,17,Pregão Eletrônico,625-R2
242,24713,24714,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,processo_gdf,1881,anotador_27701689,159313,22,00392-00007567/2021-29,625-R2
243,24714,24715,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,objeto_licitacao,1883,anotador_27701689,159356,249,"Contratação de empresa ou consórcio de empresas para prestação de serviços técnicos para a elaboração de estudos e projetos para regularização fundiária e urbana da Área de Interesse Social - ARIS Sol Nascente, conforme descrito no Anexo I do Edital",625-R2
244,24715,24716,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,decisao_tcdf,1887,anotador_27701689,159646,188,Despacho Singular nº 293/2021 GCMA para suspensão até ulterior deliberação daquela Corte após analisar as diligências a serem promovidas pela Diretoria de Regularização de Interesse Social,625-R2
245,24716,24717,625,REL_SUSPENSAO_LICITACAO,R2,anotador_27701689,nome_responsavel,1882,anotador_27701689,159874,17,FERNANDA VITORINO,625-R2
246,27058,27073,631,REL_SUSPENSAO_LICITACAO,R11,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1476,anotador_27701689,195673,496,"AVISO DE SUSPENSÃO - DATA DE ABERTURA DE PROPOSTA DE PREÇO CONCORRÊNCIA N° 01/2021  Tornamos público, que, em cumprimento a determinação exarada no Mandado de Segurança n° 0706156-05.2021.8.07.0018, impetrado pelo Consórcio Remoção DF, fica suspensa a data de abertura da proposta de preços, marcada para 31/08/2021, publicado no Diário Oficial do Distrito Federal n° 160, de 24 de agosto de 2021, página 66.  Brasília/DF, 30 de agosto de 2021  PAULO ROBERT SANTOS MACHADO  Presidente da Comissão",631-R11
247,27059,27074,631,REL_SUSPENSAO_LICITACAO,R11,anotador_27701689,modalidade_licitacao,1472,anotador_27701689,195732,12,CONCORRÊNCIA,631-R11
248,27060,27075,631,REL_SUSPENSAO_LICITACAO,R11,anotador_27701689,numero_licitacao,1471,anotador_27701689,195745,10,N° 01/2021,631-R11
249,27061,27076,631,REL_SUSPENSAO_LICITACAO,R11,anotador_27701689,nome_responsavel,1475,anotador_27701689,196118,27,PAULO ROBERT SANTOS MACHADO,631-R11
250,27435,27450,631,REL_SUSPENSAO_LICITACAO,R12,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,2054,anotador_27701689,267992,824,"AVISO DE SUSPENSÃODE LICITAÇÃO PREGÃO ELETRÔNICO Nº 38/2021  Processo: 00050-00000150/2021-70. TIPO: Menor Preço. MODO DE DISPUTA: Aberto. OBJETO: Registro de Preços para eventual aquisição de câmeras IP móveis (PTZ), câmeras fixas e câmeras fixas com LPR, sob demanda para aplicação no Projeto de Videomonitoramento Urbano do Distrito Federal (PVU) e execução do objeto do Convênio nº 905.051/2020 firmado entre a União e o Distrito Federal. A SSP, nos termos do artigo 22, do Decreto nº 10.024/2019, recepcionado pelo Decreto distrital nº 40.205/2019, comunica a Suspensão da abertura deste Certame para retificação no Edital, em função de pedido de impugnação interposto. Oportunamente será divulgada nova data de abertura, na forma da Lei.  Brasília/DF, 28 de dezembro de 2021  AMILCAR UBIRATAN URACH VIEIRA  Coordenador",631-R12
251,27436,27451,631,REL_SUSPENSAO_LICITACAO,R12,anotador_27701689,modalidade_licitacao,1479,anotador_27701689,268023,17,PREGÃO ELETRÔNICO,631-R12
252,27437,27452,631,REL_SUSPENSAO_LICITACAO,R12,anotador_27701689,numero_licitacao,1478,anotador_27701689,268044,7,38/2021,631-R12
253,27438,27453,631,REL_SUSPENSAO_LICITACAO,R12,anotador_27701689,processo_gdf,1480,anotador_27701689,268063,22,00050-00000150/2021-70,631-R12
254,27439,27454,631,REL_SUSPENSAO_LICITACAO,R12,anotador_27701689,objeto_licitacao,1483,anotador_27701689,268139,294,"Registro de Preços para eventual aquisição de câmeras IP móveis (PTZ), câmeras fixas e câmeras fixas com LPR, sob demanda para aplicação no Projeto de Videomonitoramento Urbano do Distrito Federal (PVU) e execução do objeto do Convênio nº 905.051/2020 firmado entre a União e o Distrito Federal",631-R12
255,27440,27455,631,REL_SUSPENSAO_LICITACAO,R12,anotador_27701689,orgao_licitante,1477,anotador_27701689,268437,3,SSP,631-R12
256,27441,27456,631,REL_SUSPENSAO_LICITACAO,R12,anotador_27701689,nome_responsavel,1482,anotador_27701689,268774,29,AMILCAR UBIRATAN URACH VIEIRA,631-R12
257,32873,32888,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,1459,anotador_27701689,235461,432,"AVISO DE SUSPENSÃO DO PREGÃO ELETRÔNICO Nº 070/2021 O BRB - BANCO DE BRASÍLIA S.A. torna pública a suspensão do Pregão Eletrônico nº 070/2021. Objeto: Contratação de empresa especializada de vigilância e segurança armada do patrimônio nas dependências do BRB localizadas no DF   REGIÃO I, conforme condições do edital. Motivo: Despacho Singular nº 359/2021 GCMA/TCDF. UASG: 925008. Processo 1.047/2021.  RAUNI OKUBO BRITO  Pregoeiro",626-R4
258,32874,32889,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,modalidade_licitacao,1454,anotador_27701689,235483,17,PREGÃO ELETRÔNICO,626-R4
259,32875,32890,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,numero_licitacao,1451,anotador_27701689,235504,8,070/2021,626-R4
260,32876,32891,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,numero_licitacao,1452,anotador_27701689,235594,8,070/2021,626-R4
261,32877,32892,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,orgao_licitante,1449,anotador_27701689,235515,28,BRB - BANCO DE BRASÍLIA S.A.,626-R4
262,32878,32893,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,modalidade_licitacao,1453,anotador_27701689,235573,17,Pregão Eletrônico,626-R4
263,32879,32894,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,objeto_licitacao,1457,anotador_27701689,235612,166,"Contratação de empresa especializada de vigilância e segurança armada do patrimônio nas dependências do BRB localizadas no DF   REGIÃO I, conforme condições do edital",626-R4
264,32880,32895,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,decisao_tcdf,1458,anotador_27701689,235788,39,Despacho Singular nº 359/2021 GCMA/TCDF,626-R4
265,32881,32896,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,processo_gdf,1455,anotador_27701689,235852,10,1.047/2021,626-R4
266,32882,32897,626,REL_SUSPENSAO_LICITACAO,R4,anotador_27701689,nome_responsavel,1456,anotador_27701689,235865,17,RAUNI OKUBO BRITO,626-R4
267,33171,33186,672,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,2773,anotador_27701689,4697,634,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 55/2021 - UASG 974002 O Pregoeiro comunica aos interessados que o pregão acima citado, cujo objeto é o Registro de Preços para eventual aquisição de alimentos e suplementos vitamínicos para animais, conforme condições e características constantes no Edital e seus anexos, encontrase suspenso sine die , para alterações no Termo de Referência, conforme solicitação do órgão interessado. Processo 00040-00006466/2021-11. Demais informações pelo site: www.comprasgovernamentais.gov.br ou pelo e-mail: pregoeirosulog01@economia.df.gov.br. Brasília/DF, 23 de junho de 2021 AUGUSTO CESAR PIRES ARANHA",672-R1
268,33172,33187,672,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,modalidade_licitacao,1062,anotador_27701689,4716,17,PREGÃO ELETRÔNICO,672-R1
269,33173,33188,672,REL_SUSPENSAO_LICITACAO,R1,anotador_27701689,numero_licitacao,1061,anotador_27701689,4737,7,55/2021,672-R1
