id_geral,id_dodf_rel,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,texto,estado_ent
181191262013553029,18_119.12.6.2013R55,18_119.12.6.2013,Ato_Substituicao,R55,khalil_carsten,hierarquia_lotacao,3029,vinicius_borges,Gerencia de Material,nao_confirmado
181191262013553031,18_119.12.6.2013R55,18_119.12.6.2013,Ato_Substituicao,R55,khalil_carsten,simbolo_objeto_substituicao,3031,vinicius_borges,DFG-14,nao_confirmado
181191262013553030,18_119.12.6.2013R55,18_119.12.6.2013,Ato_Substituicao,R55,khalil_carsten,simbolo_substituto,3030,DODFMiner,DFG-14,nao_confirmado
181191262013553032,18_119.12.6.2013R55,18_119.12.6.2013,Ato_Substituicao,R55,khalil_carsten,data_inicial,3032,vinicius_borges,1/7/2013,nao_confirmado
181191262013553033,18_119.12.6.2013R55,18_119.12.6.2013,Ato_Substituicao,R55,khalil_carsten,data_final,3033,vinicius_borges,30/7/2013,nao_confirmado
181191262013553034,18_119.12.6.2013R55,18_119.12.6.2013,Ato_Substituicao,R55,khalil_carsten,motivo,3034,vinicius_borges,ferias regulamentares da titular do cargo,nao_confirmado
181191262013563048,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,motivo,3048,vinicius_borges,ferias regulamentares do titular do cargo,nao_confirmado
181191262013563042,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,cargo_objeto_susbtituicao,3042,vinicius_borges,Gerente,nao_confirmado
181191262013563045,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,simbolo_objeto_substituicao,3045,vinicius_borges,DFG-14,nao_confirmado
181191262013563044,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,simbolo_substituto,3044,DODFMiner,DFG-14,nao_confirmado
181191262013563035,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,Ato_Substituicao,3035,vinicius_borges,"DESIGNAR ISAU DA SILVA JUNIOR, matricula no 1.406.590-8, Tecnico de Desenvolvimento 
e Fiscalizacao Agropecuaria, para substituir JALLES SALVIO GUIMARAES, matricula no 
100.936-2, Gerente da Gerencia de Servicos Gerais, Simbolo DFG-14, no periodo de 20/5/2013 
a 8/6/2013, por motivo de ferias regulamentares do titular do cargo.",nao_confirmado
181191262013563036,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,nome_substituto,3036,DODFMiner, ISAU DA SILVA JUNIOR,nao_confirmado
181191262013563037,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,matricula_substituto,3037,DODFMiner,1.406.590-8,nao_confirmado
181191262013563038,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,cargo_substituto,3038,vinicius_borges,"Tecnico de Desenvolvimento 
e Fiscalizacao Agropecuaria",nao_confirmado
181191262013563039,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,nome_substituido,3039,DODFMiner,JALLES SALVIO GUIMARAES,nao_confirmado
181191262013563040,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,matricula_substituido,3040,DODFMiner,"
100.936-2",nao_confirmado
181191262013563041,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,cargo_substituto,3041,DODFMiner,Gerente da Gerencia de Servicos Gerais,nao_confirmado
181191262013563043,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,hierarquia_lotacao,3043,vinicius_borges,Gerencia de Servicos Gerais,nao_confirmado
181191262013563046,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,data_inicial,3046,vinicius_borges,20/5/2013,nao_confirmado
181191262013563047,18_119.12.6.2013R56,18_119.12.6.2013,Ato_Substituicao,R56,khalil_carsten,data_final,3047,vinicius_borges,8/6/2013,nao_confirmado
181191262013573049,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,Ato_Substituicao,3049,vinicius_borges,"RESOLVE:
DESIGNAR CLOVIS LUCIO DA FONSECA SABINO, matricula 217.066-3, para substituir 
MARCOS SILVIO PINHEIRO, matricula 216.264-4, titular do Cargo de Natureza Especial, Sim-
bolo CNE-06, de Coordenador, da Coordenacao de Supervisao Institucional e Normas de Ensino, 
da Subsecretaria de Planejamento, Acompanhamento e Avaliacao Educacional, da Secretaria de 
Estado de Educacao do Distrito Federal, no periodo de 13 a 29/05/2013, por motivo de ferias.",nao_confirmado
181191262013573050,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,nome_substituto,3050,DODFMiner, CLOVIS LUCIO DA FONSECA SABINO,nao_confirmado
181191262013573051,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,matricula_substituto,3051,DODFMiner,217.066-3,nao_confirmado
181191262013573052,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,nome_substituido,3052,DODFMiner,"
MARCOS SILVIO PINHEIRO",nao_confirmado
181191262013573053,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,matricula_substituido,3053,DODFMiner,216.264-4,nao_confirmado
181191262013573054,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,cargo_substituto,3054,DODFMiner,titular do Cargo de Natureza Especial,nao_confirmado
181191262013573056,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,simbolo_objeto_substituicao,3056,vinicius_borges,CNE-06,nao_confirmado
181191262013573055,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,simbolo_substituto,3055,DODFMiner,CNE-06,nao_confirmado
181191262013573057,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,cargo_objeto_susbtituicao,3057,vinicius_borges,Coordenador,nao_confirmado
181191262013573058,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,hierarquia_lotacao,3058,vinicius_borges,"Coordenacao de Supervisao Institucional e Normas de Ensino, 
da Subsecretaria de Planejamento, Acompanhamento e Avaliacao Educacional",nao_confirmado
181191262013573059,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,orgao,3059,vinicius_borges,"Secretaria de 
Estado de Educacao do Distrito Federal",nao_confirmado
181191262013573060,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,data_inicial,3060,vinicius_borges,13,nao_confirmado
181191262013573061,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,data_final,3061,vinicius_borges,29/05/2013,nao_confirmado
181191262013573062,18_119.12.6.2013R57,18_119.12.6.2013,Ato_Substituicao,R57,khalil_carsten,motivo,3062,vinicius_borges,ferias,nao_confirmado
181191262013583068,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,cargo_substituto,3068,DODFMiner,titular do Cargo de Natureza Especial,nao_confirmado
181191262013583070,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,simbolo_objeto_substituicao,3070,vinicius_borges,CNE-06,nao_confirmado
181191262013583069,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,simbolo_substituto,3069,DODFMiner,CNE-06,nao_confirmado
181191262013583071,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,cargo_objeto_susbtituicao,3071,vinicius_borges,Coordenador,nao_confirmado
181191262013583074,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,orgao,3074,vinicius_borges,"Secretaria de 
Estado de Educacao do Distrito Federal",nao_confirmado
181191262013583077,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,motivo,3077,vinicius_borges,ferias,nao_confirmado
181191262013583063,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,Ato_Substituicao,3063,vinicius_borges,"DESIGNAR QUEILA MARIA PETRUCELI PAES, matricula 33.425-1, para substituir CELSA 
JUDITH PACHECO ROSA, matricula 64.723-3, titular do Cargo de Natureza Especial, Simbolo 
CNE-06, de Coordenador, da Coordenacao Regional de Ensino de Sobradinho, da Secretaria de 
Estado de Educacao do Distrito Federal, no periodo de 03 a 17/06/2013, por motivo de ferias.",nao_confirmado
181191262013583064,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,nome_substituto,3064,DODFMiner, QUEILA MARIA PETRUCELI PAES,nao_confirmado
181191262013583065,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,matricula_substituto,3065,DODFMiner,33.425-1,nao_confirmado
181191262013583066,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,nome_substituido,3066,DODFMiner,"CELSA 
JUDITH PACHECO ROSA",nao_confirmado
181191262013583067,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,matricula_substituido,3067,DODFMiner,64.723-3,nao_confirmado
181191262013583072,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,hierarquia_lotacao,3072,vinicius_borges,Coordenacao Regional de Ensino de Sobradinho,nao_confirmado
181191262013583073,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,orgao,3073,DODFMiner,"Secretaria de 
Estado de Educacao do Distrito Federal, no periodo de 03 a 17/06/2013, por motivo de ferias",nao_confirmado
181191262013583075,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,data_inicial,3075,vinicius_borges,03,nao_confirmado
181191262013583076,18_119.12.6.2013R58,18_119.12.6.2013,Ato_Substituicao,R58,khalil_carsten,data_final,3076,vinicius_borges,17/06/2013,nao_confirmado
181191262013593084,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,simbolo_objeto_substituicao,3084,vinicius_borges,CNE-06,nao_confirmado
181191262013593091,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,motivo,3091,vinicius_borges,ferias,nao_confirmado
181191262013593078,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,Ato_Substituicao,3078,vinicius_borges,"DESIGNAR EDSON MARQUES DOS SANTOS, matricula 43.968-1, para substituir EVELY-
NE MARIA DA CUNHA, matricula 34.856-2, titular do Cargo de Natureza Especial, Simbolo 
CNE-06, de Ouvidor, da Ouvidoria, da Secretaria de Estado de Educacao do Distrito Federal, 
no periodo de 02 a 11/05/2013, por motivo de ferias.",nao_confirmado
181191262013593079,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,nome_substituto,3079,DODFMiner, EDSON MARQUES DOS SANTOS,nao_confirmado
181191262013593080,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,matricula_substituto,3080,DODFMiner,43.968-1,nao_confirmado
181191262013593081,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,nome_substituido,3081,DODFMiner,EVELY,nao_confirmado
181191262013593082,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,nome_substituido,3082,vinicius_borges,"EVELY-
NE MARIA DA CUNHA",nao_confirmado
181191262013593083,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,matricula_substituido,3083,DODFMiner,34.856-2,nao_confirmado
181191262013593085,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,cargo_objeto_susbtituicao,3085,vinicius_borges,Ouvidor,nao_confirmado
181191262013593086,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,hierarquia_lotacao,3086,vinicius_borges,Ouvidoria,nao_confirmado
181191262013593087,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,orgao,3087,DODFMiner,"Secretaria de Estado de Educacao do Distrito Federal, 
no periodo de 02 a 11/05/2013, por motivo de ferias",nao_confirmado
181191262013593088,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,orgao,3088,vinicius_borges,Secretaria de Estado de Educacao do Distrito Federal,nao_confirmado
181191262013593089,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,data_inicial,3089,vinicius_borges,02,nao_confirmado
181191262013593090,18_119.12.6.2013R59,18_119.12.6.2013,Ato_Substituicao,R59,khalil_carsten,data_final,3090,vinicius_borges,11/05/2013,nao_confirmado
181191262013603105,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,Ato_Substituicao,3105,vinicius_borges,"DESIGNAR ROSANA SILVA E SOUSA, 
Assessor Especial, matricula 1.438.334-9, para substituir LEONARDO ETERNO LENGRUBER, 
matricula 1.438.171-0, Chefe da Assessoria de Comunicacao Social, CNE-03, da Secretaria de 
Estado de Saude, no periodo de 06/05/2013 a 04/06/2013, por motivo de ferias do titular.",nao_confirmado
181191262013603106,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,nome_substituido,3106,vinicius_borges,ROSANA SILVA E SOUSA,nao_confirmado
181191262013603107,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,cargo_substituto,3107,vinicius_borges,Assessor Especial,nao_confirmado
181191262013603108,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,matricula_substituto,3108,vinicius_borges,1.438.334-9,nao_confirmado
181191262013603109,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,nome_substituido,3109,vinicius_borges,LEONARDO ETERNO LENGRUBER,nao_confirmado
181191262013603110,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,matricula_substituido,3110,vinicius_borges,1.438.171-0,nao_confirmado
181191262013603111,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,cargo_substituto,3111,vinicius_borges,Chefe,nao_confirmado
181191262013603112,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,cargo_objeto_susbtituicao,3112,vinicius_borges,Assessoria de Comunicacao Social,nao_confirmado
181191262013603113,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,simbolo_objeto_substituicao,3113,vinicius_borges,CNE-03,nao_confirmado
181191262013603114,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,orgao,3114,vinicius_borges,"Secretaria de 
Estado de Saude",nao_confirmado
181191262013603115,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,data_inicial,3115,vinicius_borges,06/05/2013,nao_confirmado
181191262013603116,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,data_final,3116,vinicius_borges,04/06/2013,nao_confirmado
181191262013603117,18_119.12.6.2013R60,18_119.12.6.2013,Ato_Substituicao,R60,khalil_carsten,motivo,3117,vinicius_borges,ferias do titular,nao_confirmado
181191262013613130,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,motivo,3130,vinicius_borges,ferias do titular,nao_confirmado
181191262013613118,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,simbolo_substituto,3118,vinicius_borges,"RESOLVE: DESIGNAR LUIZ CARLOS DA COSTA 
RIOS, Gerente de Contratos, matricula 119.979-x, para substituir REGINA CELIA BAPTISTA 
LAGE, matricula 1.431.481-9, Diretora de Contratos e Convenios, CNE -06, da Subsecretaria 
de Administracao Geral, no periodo de 17/01/2013 a 05/02/2013, por motivo de ferias do titular.",nao_confirmado
181191262013613119,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,nome_substituto,3119,DODFMiner," LUIZ CARLOS DA COSTA 
RIOS",nao_confirmado
181191262013613120,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,cargo_substituto,3120,vinicius_borges,Gerente de Contratos,nao_confirmado
181191262013613121,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,matricula_substituto,3121,DODFMiner,119.979-x,nao_confirmado
181191262013613122,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,nome_substituido,3122,DODFMiner,"REGINA CELIA BAPTISTA 
LAGE",nao_confirmado
181191262013613123,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,matricula_substituido,3123,DODFMiner,1.431.481-9,nao_confirmado
181191262013613124,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,cargo_objeto_susbtituicao,3124,vinicius_borges,Diretora,nao_confirmado
181191262013613125,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,cargo_substituto,3125,DODFMiner,Diretora de Contratos e Convenios,nao_confirmado
181191262013613126,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,simbolo_objeto_substituicao,3126,vinicius_borges,CNE -06,nao_confirmado
181191262013613127,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,simbolo_objeto_substituicao,3127,vinicius_borges,"Subsecretaria 
de Administracao Geral",nao_confirmado
181191262013613128,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,data_inicial,3128,vinicius_borges,17/01/2013,nao_confirmado
181191262013613129,18_119.12.6.2013R61,18_119.12.6.2013,Ato_Substituicao,R61,khalil_carsten,data_final,3129,vinicius_borges,05/02/2013,nao_confirmado
1811912620131072122,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,tipo_documento,2122,vinicius_borges,Ordem de Servico,nao_confirmado
1811912620131072121,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,Ato_Retificacao_Efetivo,2121,vinicius_borges,"Na Ordem de Servico de 22 de MAIO de 2013, publicada no DODF de 24.05.2013, pagina 
49, referente ao periodo de licenca premio de HAMILTON JOSE DA SILVEIRA JUNIOR, 
matricula 159.271-8, ONDE SE LE: ... HAMILTON JOSE DA SILVEIRA JINIOR, matri-
cula 159.271-8, requerimento de 21.05.2013, 1o 24.01.2007 a 22.01.2012..., LEIA  SE: 
... HAMILTON JOSE DA SILVEIRA JUNIOR, matricula 159.271-8, requerimento de 
21.05.2013, 1o 22.01.2007 a 20.01.2012..",nao_confirmado
1811912620131072123,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,data_documento,2123,vinicius_borges,22 de MAIO de 2013,nao_confirmado
1811912620131072124,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,data_dodf,2124,vinicius_borges,24.05.2013,nao_confirmado
1811912620131072125,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,pagina_dodf,2125,vinicius_borges,49,nao_confirmado
1811912620131072126,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,tipo_ato,2126,vinicius_borges,periodo de licenca premio,nao_confirmado
1811912620131072127,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,nome,2127,vinicius_borges,HAMILTON JOSE DA SILVEIRA,nao_confirmado
1811912620131072128,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,matricula,2128,vinicius_borges,159.271-8,nao_confirmado
1811912620131072129,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,informacao_errada,2129,vinicius_borges,"HAMILTON JOSE DA SILVEIRA JINIOR, matri-
cula 159.271-8, requerimento de 21.05.2013, 1o 24.01.2007 a 22.01.2012.",nao_confirmado
1811912620131072130,18_119.12.6.2013R107,18_119.12.6.2013,Ato_Retificacao_Efetivo,R107,jose_reinaldo,informacao_corrigida,2130,vinicius_borges,"HAMILTON JOSE DA SILVEIRA JUNIOR, matricula 159.271-8, requerimento de 
21.05.2013, 1o 22.01.2007 a 20.01.2012.",nao_confirmado
1811912620131082132,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,tipo_documento,2132,vinicius_borges,Ordem de Servico,nao_confirmado
1811912620131082131,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,Ato_Retificacao_Efetivo,2131,vinicius_borges,"Na Ordem de Servico de 12 de abril de 2013 publicada no Diario Oficial do Distrito Federal no 
76 de 15 de abril de 2013, pagina no 35, referente a servidora: EUNICE MARIA DE OLIVEI-
RA; 1.443.318-2; CGS-AS; Tecnico em Enfermagem; Grau maximo (40%), aplicado sobre o 
salario-minimo no periodo de 03/07/2012 a 28/12/2012, ONDE SE LE: ... 1.443.318-2..., 
LEIA-SE: ... 1.439.318-2.",nao_confirmado
1811912620131082133,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,data_documento,2133,vinicius_borges,12 de abril de 2013,nao_confirmado
1811912620131082134,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,numero_dodf,2134,vinicius_borges,76,nao_confirmado
1811912620131082135,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,data_dodf,2135,vinicius_borges,15 de abril de 2013,nao_confirmado
1811912620131082136,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,pagina_dodf,2136,vinicius_borges,35,nao_confirmado
1811912620131082137,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,nome,2137,vinicius_borges,"EUNICE MARIA DE OLIVEI-
RA",nao_confirmado
1811912620131082138,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,matricula,2138,vinicius_borges,1.443.318-2,nao_confirmado
1811912620131082139,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,tipo_ato,2139,vinicius_borges,CGS-AS,nao_confirmado
1811912620131082140,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,cargo_efetivo,2140,vinicius_borges,Tecnico em Enfermagem,nao_confirmado
1811912620131082141,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,informacao_errada,2141,vinicius_borges,1.443.318-2,nao_confirmado
1811912620131082142,18_119.12.6.2013R108,18_119.12.6.2013,Ato_Retificacao_Efetivo,R108,jose_reinaldo,informacao_corrigida,2142,vinicius_borges,1.439.318-2,nao_confirmado
1811912620131092144,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,tipo_documento,2144,vinicius_borges,Ordem de Servico,nao_confirmado
1811912620131092143,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,Ato_Retificacao_Efetivo,2143,vinicius_borges,"Na Ordem de Servico de 26 de marco de 2013 publicada no Diario Oficial do Distrito Federal no 
63 de 27 de marco de 2013, pagina no 54, referente a servidora: AGEU PROCOPIO ALMEIDA 
DE ALBUQUERQUE;1.440.928-3; CGS-SAM; Enfermeiro; Grau medio (10%), aplicado sobre 
o vencimento a partir de 05/02/2012., ONDE SE LE: ... a partir de 05/02/2012..., LEIA-SE: 
... a partir de 05/12/2012.",nao_confirmado
1811912620131092145,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,data_documento,2145,vinicius_borges,26 de marco de 2013,nao_confirmado
1811912620131092146,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,numero_dodf,2146,vinicius_borges,63,nao_confirmado
1811912620131092147,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,data_dodf,2147,vinicius_borges,27 de marco de 2013,nao_confirmado
1811912620131092148,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,pagina_dodf,2148,vinicius_borges,54,nao_confirmado
1811912620131092149,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,nome,2149,vinicius_borges,"AGEU PROCOPIO ALMEIDA 
DE ALBUQUERQUE",nao_confirmado
1811912620131092150,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,matricula,2150,vinicius_borges,1.440.928-3,nao_confirmado
1811912620131092151,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,tipo_ato,2151,vinicius_borges,CGS-SAM,nao_confirmado
1811912620131092152,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,cargo_efetivo,2152,vinicius_borges,Enfermeiro,nao_confirmado
1811912620131092153,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,informacao_errada,2153,vinicius_borges,a partir de 05/02/2012,nao_confirmado
1811912620131092154,18_119.12.6.2013R109,18_119.12.6.2013,Ato_Retificacao_Efetivo,R109,jose_reinaldo,informacao_corrigida,2154,vinicius_borges,a partir de 05/12/2012,nao_confirmado
1811912620131102156,18_119.12.6.2013R110,18_119.12.6.2013,Ato_Retificacao_Efetivo,R110,jose_reinaldo,tipo_documento,2156,vinicius_borges,Ordem de Servico,nao_confirmado
1811912620131102163,18_119.12.6.2013R110,18_119.12.6.2013,Ato_Retificacao_Efetivo,R110,jose_reinaldo,tipo_ato,2163,vinicius_borges,CGS-SAM,nao_confirmado
1811912620131102164,18_119.12.6.2013R110,18_119.12.6.2013,Ato_Retificacao_Efetivo,R110,jose_reinaldo,cargo_efetivo,2164,vinicius_borges,Enfermeiro,nao_confirmado
1811912620131102155,18_119.12.6.2013R110,18_119.12.6.2013,Ato_Retificacao_Efetivo,R110,jose_reinaldo,Ato_Retificacao_Efetivo,2155,vinicius_borges,"Na Ordem de Servico de 28 de marco de 2013 publicada no Diario Oficial do Distrito Federal 
no 69 de 04 de abril de 2013, pagina no 39, referente a servidora: LUZINETE MINGUINS 
PEREIRA MORAIS; 1.441.740-5; CGS-SAM; Enfermeiro; Grau maximo (20%), aplicado 
sobre o vencimento a partir 08/02/2012, ONDE SE LE: ... a partir de 08/02/2012..., LEIA-
-SE: ... a partir de 08/02/2013.",nao_confirmado
1811912620131102157,18_119.12.6.2013R110,18_119.12.6.2013,Ato_Retificacao_Efetivo,R110,jose_reinaldo,data_documento,2157,vinicius_borges,28 de marco de 2013,nao_confirmado
