,Texto
36858,da
36859,Despesa
36860,:
36861,449051
36862,.
36863,Fonte
36864,de
36865,Recursos
36866,:
36867,100
36868,(
36869,FCDF
36870,)
36871,.
36872,NOTA
36873,DE
36874,EMPENHO
36875,:
36876,2022NE000230
36877,.
36878,Data
36879,de
36880,Emissão
36881,:
36882,31/01/2022
36883,.
36884,Valor
36885,:
36886,R$
36887,"1.000.000,00"
36888,(
36889,um
36890,milhão
36891,de
36892,reais
36893,)
36894,.
36895,Modalidade
36896,:
36897,Global
36898,.
36899,PROCEDÊNCIA
36900,DOS
36901,RECURSOS
36902,:
36903,Lei
36904,Orçamentária
36905,da
36906,União
36907,nº
36908,14.303
36909,","
36910,de
36911,21
36912,de
36913,janeiro
36914,de
36915,2022
36916,","
36917,enquanto
36918,a
36919,parcela
36920,remanescente
36921,será
36922,custeada
36923,à
36924,conta
36925,de
36926,dotações
36927,a
36928,serem
36929,alocadas
36930,nos
36931,orçamentos
36932,seguintes
36933,.
36934,PRAZO
36935,DE
36936,VIGÊNCIA
36937,:
36938,O
36939,Contrato
36940,terá
36941,vigência
36942,de
36943,685
36944,(
36945,seiscentos
36946,e
36947,oitenta
36948,e
36949,cinco
36950,)
36951,dias
36952,corridos
36953,","
36954,contados
36955,de
36956,sua
36957,assinatura
36958,","
36959,podendo
36960,ser
36961,prorrogado
36962,","
36963,na
36964,ocorrência
36965,de
36966,uma
36967,das
36968,hipóteses
36969,previstas
36970,no
36971,artigo
36972,57
36973,","
36974,§
36975,1º
36976,","
36977,da
36978,Lei
36979,8.666/93
36980,.
36981,DATA
36982,DE
36983,ASSINATURA
36984,:
36985,17/02/2022
36986,.
36987,SIGNATÁRIOS
36988,:
36989,Pelo
36990,Distrito
36991,Federal
36992,:
36993,Robson
36994,Cândido
36995,da
36996,Silva
36997,","
36998,na
36999,qualidade
37000,de
37001,Delegado-Geral
37002,.
37003,Pela
37004,Contratada
37005,:
37006,Carlos
37007,Antônio
37008,da
37009,Silva
37010,Filho
37011,","
37012,na
37013,qualidade
37014,de
37015,Representante
37016,Legal
37017,.
37018,EXTRATO
37019,DO
37020,CONTRATO
37021,Nº
37022,04/2022
37023,","
37024,NOS
37025,TERMOS
37026,DO
37027,PADRÃO
37028,Nº
37029,09/2002
37030,EXECUÇÃO
37031,DE
37032,OBRAS
37033,Processo
37034,:
37035,00052-00025461/
37036,2021-95
37037,(
37038,ORIGINÁRIO
37039,DO
37040,052.000.222/2016
37041,)
37042,PARTES
37043,:
37044,Distrito
37045,Federal
37046,/
37047,Polícia
37048,Civil
37049,X
37050,Construtora
37051,Concretiza
37052,Eireli
37053,..
37054,FUNDAMENTAÇÃO
37055,LEGAL
37056,:
37057,Edital
37058,de
37059,Concorrência
37060,nº
37061,01/2021
37062,PCDF
37063,(
37064,70924040-SEI
37065,)
37066,","
37067,Projeto
37068,Básico
37069,(
37070,65496517-SEI
37071,)
37072,","
37073,Proposta
37074,da
37075,Empresa
37076,(
37077,76388465
37078,","
37079,76388531
37080,","
37081,76388611
37082,","
37083,76388985
37084,","
37085,76389050
37086,","
37087,76389123
37088,","
37089,76389186
37090,","
37091,76389246
37092,","
37093,76389315
37094,","
37095,76389400
37096,","
37097,76389475
37098,","
37099,76389535
37100,","
37101,76389609
37102,","
37103,76389668-SEI
37104,)
37105,e
37106,Lei
37107,nº
37108,8.666/1993
37109,.
37110,OBJETO
37111,:
37112,O
37113,Contrato
37114,tem
37115,por
37116,objeto
37117,a
37118,execução
37119,da
37120,(
37121,s
37122,)
37123,obra
37124,(
37125,s
37126,)
37127,de
37128,Construção
37129,da
37130,35ª
37131,Delegacia
37132,de
37133,Polícia
37134,","
37135,da
37136,Polícia
37137,Civil
37138,do
37139,Distrito
37140,Federal
37141,","
37142,em
37143,terreno
37144,situado
37145,na
37146,Rodovia
37147,DF
37148,420
37149,","
37150,Área
37151,Especial
37152,Sobradinho
37153,II
37154,","
37155,Brasília
37156,/
37157,DF
37158,.
37159,VALOR
37160,TOTAL
37161,:
37162,R$
37163,"9.231.063,42"
37164,(
37165,nove
37166,milhões
37167,","
37168,duzentos
37169,e
37170,trinta
37171,e
37172,um
37173,mil
37174,sessenta
37175,e
37176,três
37177,reais
37178,e
37179,quarenta
37180,e
37181,dois
37182,centavos
37183,)
37184,.
37185,DOTAÇÃO
37186,ORÇAMENTÁRIA
37187,:
37188,Unidade
37189,Orçamentária
37190,:
37191,73901
37192,;
37193,Programa
37194,de
37195,Trabalho
37196,:
37197,28.845.0903.00NR.0053
37198,;
37199,Natureza
37200,da
37201,Despesa
37202,:
37203,449051
37204,.
37205,Fonte
37206,de
37207,Recursos
37208,:
37209,100
37210,(
37211,FCDF
37212,)
37213,.
37214,NOTA
37215,DE
37216,EMPENHO
37217,:
37218,2022NE000230
37219,.
37220,Data
37221,de
37222,Emissão
37223,:
37224,31/01/2022
37225,.
37226,Valor
37227,:
37228,R$
37229,"1.000.000,00"
37230,(
37231,um
37232,milhão
37233,de
37234,reais
37235,)
37236,.
37237,Modalidade
37238,:
37239,Global
37240,.
37241,PROCEDÊNCIA
37242,DOS
37243,RECURSOS
37244,:
37245,Lei
37246,Orçamentária
37247,da
37248,União
37249,nº
37250,14.303
37251,","
37252,de
37253,21
37254,de
37255,janeiro
37256,de
37257,2022
37258,","
37259,enquanto
37260,a
37261,parcela
37262,remanescente
37263,será
37264,custeada
37265,à
37266,conta
37267,de
37268,dotações
37269,a
37270,serem
37271,alocadas
37272,nos
37273,orçamentos
37274,seguintes
37275,.
37276,PRAZO
37277,DE
37278,VIGÊNCIA
37279,:
37280,O
37281,Contrato
37282,terá
37283,vigência
37284,de
37285,685
37286,(
37287,seiscentos
37288,e
37289,oitenta
37290,e
37291,cinco
37292,)
37293,dias
37294,corridos
37295,","
37296,contados
37297,de
37298,sua
37299,assinatura
37300,","
37301,podendo
37302,ser
37303,prorrogado
37304,","
37305,na
37306,ocorrência
37307,de
37308,uma
37309,das
37310,hipóteses
37311,previstas
37312,no
37313,artigo
37314,57
37315,","
37316,§
37317,1º
37318,","
37319,da
37320,Lei
37321,8.666/93
37322,.
37323,DATA
37324,DE
37325,ASSINATURA
37326,:
37327,17/02/2022
37328,.
37329,SIGNATÁRIOS
37330,:
37331,Pelo
37332,Distrito
37333,Federal
37334,:
37335,Robson
37336,Cândido
37337,da
37338,Silva
37339,","
37340,na
37341,qualidade
37342,de
37343,Delegado-Geral
37344,.
37345,Pela
37346,Contratada
37347,:
37348,Carlos
37349,Antônio
37350,da
37351,Silva
37352,Filho
37353,","
37354,na
37355,qualidade
37356,de
37357,Representante
37358,Legal
37359,.
37360,EXTRATO
37361,DO
37362,CONTRATO
37363,Nº
37364,04/2022
37365,","
37366,NOS
37367,TERMOS
37368,DO
37369,PADRÃO
37370,Nº
37371,09/2002
37372,EXECUÇÃO
37373,DE
37374,OBRAS
37375,Processo
37376,:
37377,00052-00025461/
37378,2021-95
37379,(
37380,ORIGINÁRIO
37381,DO
37382,052.000.222/2016
37383,)
37384,PARTES
37385,:
37386,Distrito
37387,Federal
37388,/
37389,Polícia
37390,Civil
37391,X
37392,Construtora
37393,Concretiza
37394,Eireli
37395,..
37396,FUNDAMENTAÇÃO
37397,LEGAL
37398,:
37399,Edital
37400,de
37401,Concorrência
37402,nº
37403,01/2021
37404,PCDF
37405,(
37406,70924040-SEI
37407,)
37408,","
37409,Projeto
37410,Básico
37411,(
37412,65496517-SEI
37413,)
37414,","
37415,Proposta
37416,da
37417,Empresa
37418,(
37419,76388465
37420,","
37421,76388531
37422,","
37423,76388611
37424,","
37425,76388985
37426,","
37427,76389050
37428,","
37429,76389123
37430,","
37431,76389186
37432,","
37433,76389246
37434,","
37435,76389315
37436,","
37437,76389400
37438,","
37439,76389475
37440,","
37441,76389535
37442,","
37443,76389609
37444,","
37445,76389668-SEI
37446,)
37447,e
37448,Lei
37449,nº
37450,8.666/1993
37451,.
37452,OBJETO
37453,:
37454,O
37455,Contrato
37456,tem
37457,por
37458,objeto
37459,a
37460,execução
37461,da
37462,(
37463,s
37464,)
37465,obra
37466,(
37467,s
37468,)
37469,de
37470,Construção
37471,da
37472,35ª
37473,Delegacia
37474,de
37475,Polícia
37476,","
37477,da
37478,Polícia
37479,Civil
37480,do
37481,Distrito
37482,Federal
37483,","
37484,em
37485,terreno
37486,situado
37487,na
37488,Rodovia
37489,DF
37490,420
37491,","
37492,Área
37493,Especial
37494,Sobradinho
37495,II
37496,","
37497,Brasília
37498,/
37499,DF
37500,.
37501,VALOR
37502,TOTAL
37503,:
37504,R$
37505,"9.231.063,42"
37506,(
37507,nove
37508,milhões
37509,","
37510,duzentos
37511,e
37512,trinta
37513,e
37514,um
37515,mil
37516,sessenta
37517,e
37518,três
37519,reais
37520,e
37521,quarenta
37522,e
37523,dois
37524,centavos
37525,)
37526,.
37527,DOTAÇÃO
37528,ORÇAMENTÁRIA
37529,:
37530,Unidade
37531,Orçamentária
37532,:
37533,73901
37534,;
37535,Programa
37536,de
37537,Trabalho
37538,:
37539,28.845.0903.00NR.0053
37540,;
37541,Natureza
37542,da
37543,Despesa
37544,:
37545,449051
37546,.
37547,Fonte
37548,de
37549,Recursos
37550,:
37551,100
37552,(
37553,FCDF
37554,)
37555,.
37556,NOTA
37557,DE
37558,EMPENHO
37559,:
37560,2022NE000230
37561,.
37562,Data
37563,de
37564,Emissão
37565,:
37566,31/01/2022
37567,.
37568,Valor
37569,:
37570,R$
37571,"1.000.000,00"
37572,(
37573,um
37574,milhão
37575,de
37576,reais
37577,)
37578,.
37579,Modalidade
37580,:
37581,Global
37582,.
37583,PROCEDÊNCIA
37584,DOS
37585,RECURSOS
37586,:
37587,Lei
37588,Orçamentária
37589,da
37590,União
37591,nº
37592,14.303
37593,","
37594,de
37595,21
37596,de
37597,janeiro
37598,de
37599,2022
37600,","
37601,enquanto
37602,a
37603,parcela
37604,remanescente
37605,será
37606,custeada
37607,à
37608,conta
37609,de
37610,dotações
37611,a
37612,serem
37613,alocadas
37614,nos
37615,orçamentos
37616,seguintes
37617,.
37618,PRAZO
37619,DE
37620,VIGÊNCIA
37621,:
37622,O
37623,Contrato
37624,terá
37625,vigência
37626,de
37627,685
37628,(
37629,seiscentos
37630,e
37631,oitenta
37632,e
37633,cinco
37634,)
37635,dias
37636,corridos
37637,","
37638,contados
37639,de
37640,sua
37641,assinatura
37642,","
37643,podendo
37644,ser
37645,prorrogado
37646,","
37647,na
37648,ocorrência
37649,de
37650,uma
37651,das
37652,hipóteses
37653,previstas
37654,no
37655,artigo
37656,57
37657,","
37658,§
37659,1º
37660,","
37661,da
37662,Lei
37663,8.666/93
37664,.
37665,DATA
37666,DE
37667,ASSINATURA
37668,:
37669,17/02/2022
37670,.
37671,SIGNATÁRIOS
37672,:
37673,Pelo
37674,Distrito
37675,Federal
37676,:
37677,Robson
37678,Cândido
37679,da
37680,Silva
37681,","
37682,na
37683,qualidade
37684,de
37685,Delegado-Geral
37686,.
37687,Pela
37688,Contratada
37689,:
37690,Carlos
37691,Antônio
37692,da
37693,Silva
37694,Filho
37695,","
37696,na
37697,qualidade
37698,de
37699,Representante
37700,Legal
37701,.
37702,EXTRATO
37703,DO
37704,CONTRATO
37705,Nº
37706,04/2022
37707,","
37708,NOS
37709,TERMOS
37710,DO
37711,PADRÃO
37712,Nº
37713,09/2002
37714,EXECUÇÃO
37715,DE
37716,OBRAS
37717,Processo
37718,:
37719,00052-00025461/
37720,2021-95
37721,(
37722,ORIGINÁRIO
37723,DO
37724,052.000.222/2016
37725,)
37726,PARTES
37727,:
37728,Distrito
37729,Federal
37730,/
37731,Polícia
37732,Civil
37733,X
37734,Construtora
37735,Concretiza
37736,Eireli
37737,..
37738,FUNDAMENTAÇÃO
37739,LEGAL
37740,:
37741,Edital
37742,de
37743,Concorrência
37744,nº
37745,01/2021
37746,PCDF
37747,(
37748,70924040-SEI
37749,)
37750,","
37751,Projeto
37752,Básico
37753,(
37754,65496517-SEI
37755,)
37756,","
37757,Proposta
37758,da
37759,Empresa
37760,(
37761,76388465
37762,","
37763,76388531
37764,","
37765,76388611
37766,","
37767,76388985
37768,","
37769,76389050
37770,","
37771,76389123
37772,","
37773,76389186
37774,","
37775,76389246
37776,","
37777,76389315
37778,","
37779,76389400
37780,","
37781,76389475
37782,","
37783,76389535
37784,","
37785,76389609
37786,","
37787,76389668-SEI
37788,)
37789,e
37790,Lei
37791,nº
37792,8.666/1993
37793,.
37794,OBJETO
37795,:
37796,O
37797,Contrato
37798,tem
37799,por
37800,objeto
37801,a
37802,execução
37803,da
37804,(
37805,s
37806,)
37807,obra
37808,(
37809,s
37810,)
37811,de
37812,Construção
37813,da
37814,35ª
37815,Delegacia
37816,de
37817,Polícia
37818,","
37819,da
37820,Polícia
37821,Civil
37822,do
37823,Distrito
37824,Federal
37825,","
37826,em
37827,terreno
37828,situado
37829,na
37830,Rodovia
37831,DF
37832,420
37833,","
37834,Área
37835,Especial
37836,Sobradinho
37837,II
37838,","
37839,Brasília
37840,/
37841,DF
37842,.
37843,VALOR
37844,TOTAL
37845,:
37846,R$
37847,"9.231.063,42"
37848,(
37849,nove
37850,milhões
37851,","
37852,duzentos
37853,e
37854,trinta
37855,e
37856,um
37857,mil
37858,sessenta
37859,e
37860,três
37861,reais
37862,e
37863,quarenta
37864,e
37865,dois
37866,centavos
37867,)
37868,.
37869,DOTAÇÃO
37870,ORÇAMENTÁRIA
37871,:
37872,Unidade
37873,Orçamentária
37874,:
37875,73901
37876,;
37877,Programa
37878,de
37879,Trabalho
37880,:
37881,28.845.0903.00NR.0053
37882,;
37883,Natureza
37884,da
37885,Despesa
37886,:
37887,449051
37888,.
37889,Fonte
37890,de
37891,Recursos
37892,:
37893,100
37894,(
37895,FCDF
37896,)
37897,.
37898,NOTA
37899,DE
37900,EMPENHO
37901,:
37902,2022NE000230
37903,.
37904,Data
37905,de
37906,Emissão
37907,:
37908,31/01/2022
37909,.
37910,Valor
37911,:
37912,R$
37913,"1.000.000,00"
37914,(
37915,um
37916,milhão
37917,de
37918,reais
37919,)
37920,.
37921,Modalidade
37922,:
37923,Global
37924,.
37925,PROCEDÊNCIA
37926,DOS
37927,RECURSOS
37928,:
37929,Lei
37930,Orçamentária
37931,da
37932,União
37933,nº
37934,14.303
37935,","
37936,de
37937,21
37938,de
37939,janeiro
37940,de
37941,2022
37942,","
37943,enquanto
37944,a
37945,parcela
37946,remanescente
37947,será
37948,custeada
37949,à
37950,conta
37951,de
37952,dotações
37953,a
37954,serem
37955,alocadas
37956,nos
37957,orçamentos
37958,seguintes
37959,.
37960,PRAZO
37961,DE
37962,VIGÊNCIA
37963,:
37964,O
37965,Contrato
37966,terá
37967,vigência
37968,de
37969,685
37970,(
37971,seiscentos
37972,e
37973,oitenta
37974,e
37975,cinco
37976,)
37977,dias
37978,corridos
37979,","
37980,contados
37981,de
37982,sua
37983,assinatura
37984,","
37985,podendo
37986,ser
37987,prorrogado
37988,","
37989,na
37990,ocorrência
37991,de
37992,uma
37993,das
37994,hipóteses
37995,previstas
37996,no
37997,artigo
37998,57
37999,","
38000,§
38001,1º
38002,","
38003,da
38004,Lei
38005,8.666/93
38006,.
38007,DATA
38008,DE
38009,ASSINATURA
38010,:
38011,17/02/2022
38012,.
38013,SIGNATÁRIOS
38014,:
38015,Pelo
38016,Distrito
38017,Federal
38018,:
38019,Robson
38020,Cândido
38021,da
38022,Silva
38023,","
38024,na
38025,qualidade
38026,de
38027,Delegado-Geral
38028,.
38029,Pela
38030,Contratada
38031,:
38032,Carlos
38033,Antônio
38034,da
38035,Silva
38036,Filho
38037,","
38038,na
38039,qualidade
38040,de
38041,Representante
38042,Legal
38043,.
38044,EXTRATO
38045,DO
38046,CONTRATO
38047,Nº
38048,04/2022
38049,","
38050,NOS
38051,TERMOS
38052,DO
38053,PADRÃO
38054,Nº
38055,09/2002
38056,EXECUÇÃO
38057,DE
38058,OBRAS
38059,Processo
38060,:
38061,00052-00025461/
38062,2021-95
38063,(
38064,ORIGINÁRIO
38065,DO
38066,052.000.222/2016
38067,)
38068,PARTES
38069,:
38070,Distrito
38071,Federal
38072,/
38073,Polícia
38074,Civil
38075,X
38076,Construtora
38077,Concretiza
38078,Eireli
38079,..
38080,FUNDAMENTAÇÃO
38081,LEGAL
38082,:
38083,Edital
38084,de
38085,Concorrência
38086,nº
38087,01/2021
38088,PCDF
38089,(
38090,70924040-SEI
38091,)
38092,","
38093,Projeto
38094,Básico
38095,(
38096,65496517-SEI
38097,)
38098,","
38099,Proposta
38100,da
38101,Empresa
38102,(
38103,76388465
38104,","
38105,76388531
38106,","
38107,76388611
38108,","
38109,76388985
38110,","
38111,76389050
38112,","
38113,76389123
38114,","
38115,76389186
38116,","
38117,76389246
38118,","
38119,76389315
38120,","
38121,76389400
38122,","
38123,76389475
38124,","
38125,76389535
38126,","
38127,76389609
38128,","
38129,76389668-SEI
38130,)
38131,e
38132,Lei
38133,nº
38134,8.666/1993
38135,.
38136,OBJETO
38137,:
38138,O
38139,Contrato
38140,tem
38141,por
38142,objeto
38143,a
38144,execução
38145,da
38146,(
38147,s
38148,)
38149,obra
38150,(
38151,s
38152,)
38153,de
38154,Construção
38155,da
38156,35ª
38157,Delegacia
38158,de
38159,Polícia
38160,","
38161,da
38162,Polícia
38163,Civil
38164,do
38165,Distrito
38166,Federal
38167,","
38168,em
38169,terreno
38170,situado
38171,na
38172,Rodovia
38173,DF
38174,420
38175,","
38176,Área
38177,Especial
38178,Sobradinho
38179,II
38180,","
38181,Brasília
38182,/
38183,DF
38184,.
38185,VALOR
38186,TOTAL
38187,:
38188,R$
38189,"9.231.063,42"
38190,(
38191,nove
38192,milhões
38193,","
38194,duzentos
38195,e
38196,trinta
38197,e
38198,um
38199,mil
38200,sessenta
38201,e
38202,três
38203,reais
38204,e
38205,quarenta
38206,e
38207,dois
38208,centavos
38209,)
38210,.
38211,DOTAÇÃO
38212,ORÇAMENTÁRIA
38213,:
38214,Unidade
38215,Orçamentária
38216,:
38217,73901
38218,;
38219,Programa
38220,de
38221,Trabalho
38222,:
38223,28.845.0903.00NR.0053
38224,;
38225,Natureza
38226,da
38227,Despesa
38228,:
38229,449051
38230,.
38231,Fonte
38232,de
38233,Recursos
38234,:
38235,100
38236,(
38237,FCDF
38238,)
38239,.
38240,NOTA
38241,DE
38242,EMPENHO
38243,:
38244,2022NE000230
38245,.
38246,Data
38247,de
38248,Emissão
38249,:
38250,31/01/2022
38251,.
38252,Valor
38253,:
38254,R$
38255,"1.000.000,00"
38256,(
38257,um
38258,milhão
38259,de
38260,reais
38261,)
38262,.
38263,Modalidade
38264,:
38265,Global
38266,.
38267,PROCEDÊNCIA
38268,DOS
38269,RECURSOS
38270,:
38271,Lei
38272,Orçamentária
38273,da
38274,União
38275,nº
38276,14.303
38277,","
38278,de
38279,21
38280,de
38281,janeiro
38282,de
38283,2022
38284,","
38285,enquanto
38286,a
38287,parcela
38288,remanescente
38289,será
38290,custeada
38291,à
38292,conta
38293,de
38294,dotações
38295,a
38296,serem
38297,alocadas
38298,nos
38299,orçamentos
38300,seguintes
38301,.
38302,PRAZO
38303,DE
38304,VIGÊNCIA
38305,:
38306,O
38307,Contrato
38308,terá
38309,vigência
38310,de
38311,685
38312,(
38313,seiscentos
38314,e
38315,oitenta
38316,e
38317,cinco
38318,)
38319,dias
38320,corridos
38321,","
38322,contados
38323,de
38324,sua
38325,assinatura
38326,","
38327,podendo
38328,ser
38329,prorrogado
38330,","
38331,na
38332,ocorrência
38333,de
38334,uma
38335,das
38336,hipóteses
38337,previstas
38338,no
38339,artigo
38340,57
38341,","
38342,§
38343,1º
38344,","
38345,da
38346,Lei
38347,8.666/93
38348,.
38349,DATA
38350,DE
38351,ASSINATURA
38352,:
38353,17/02/2022
38354,.
38355,SIGNATÁRIOS
38356,:
38357,Pelo
38358,Distrito
38359,Federal
38360,:
38361,Robson
38362,Cândido
38363,da
38364,Silva
38365,","
38366,na
38367,qualidade
38368,de
38369,Delegado-Geral
38370,.
38371,Pela
38372,Contratada
38373,:
38374,Carlos
38375,Antônio
38376,da
38377,Silva
38378,Filho
38379,","
38380,na
38381,qualidade
38382,de
38383,Representante
38384,Legal
38385,.
38386,EXTRATO
38387,DO
38388,CONTRATO
38389,Nº
38390,04/2022
38391,","
38392,NOS
38393,TERMOS
38394,DO
38395,PADRÃO
38396,Nº
38397,09/2002
38398,EXECUÇÃO
38399,DE
38400,OBRAS
38401,Processo
38402,:
38403,00052-00025461/
38404,2021-95
38405,(
38406,ORIGINÁRIO
38407,DO
38408,052.000.222/2016
38409,)
38410,PARTES
38411,:
38412,Distrito
38413,Federal
38414,/
38415,Polícia
38416,Civil
38417,X
38418,Construtora
38419,Concretiza
38420,Eireli
38421,..
38422,FUNDAMENTAÇÃO
38423,LEGAL
38424,:
38425,Edital
38426,de
38427,Concorrência
38428,nº
38429,01/2021
38430,PCDF
38431,(
38432,70924040-SEI
38433,)
38434,","
38435,Projeto
38436,Básico
38437,(
38438,65496517-SEI
38439,)
38440,","
38441,Proposta
38442,da
38443,Empresa
38444,(
38445,76388465
38446,","
38447,76388531
38448,","
38449,76388611
38450,","
38451,76388985
38452,","
38453,76389050
38454,","
38455,76389123
38456,","
38457,76389186
38458,","
38459,76389246
38460,","
38461,76389315
38462,","
38463,76389400
38464,","
38465,76389475
38466,","
38467,76389535
38468,","
38469,76389609
38470,","
38471,76389668-SEI
38472,)
38473,e
38474,Lei
38475,nº
38476,8.666/1993
38477,.
38478,OBJETO
38479,:
38480,O
38481,Contrato
38482,tem
38483,por
38484,objeto
38485,a
38486,execução
38487,da
38488,(
38489,s
38490,)
38491,obra
38492,(
38493,s
38494,)
38495,de
38496,Construção
38497,da
38498,35ª
38499,Delegacia
38500,de
38501,Polícia
38502,","
38503,da
38504,Polícia
38505,Civil
38506,do
38507,Distrito
38508,Federal
38509,","
38510,em
38511,terreno
38512,situado
38513,na
38514,Rodovia
38515,DF
38516,420
38517,","
38518,Área
38519,Especial
38520,Sobradinho
38521,II
38522,","
38523,Brasília
38524,/
38525,DF
38526,.
38527,VALOR
38528,TOTAL
38529,:
38530,R$
38531,"9.231.063,42"
38532,(
38533,nove
38534,milhões
38535,","
38536,duzentos
38537,e
38538,trinta
38539,e
38540,um
38541,mil
38542,sessenta
38543,e
38544,três
38545,reais
38546,e
38547,quarenta
38548,e
38549,dois
38550,centavos
38551,)
38552,.
38553,DOTAÇÃO
38554,ORÇAMENTÁRIA
38555,:
38556,Unidade
38557,Orçamentária
38558,:
38559,73901
38560,;
38561,Programa
38562,de
38563,Trabalho
38564,:
38565,28.845.0903.00NR.0053
38566,;
38567,Natureza
38568,da
38569,Despesa
38570,:
38571,449051
38572,.
38573,Fonte
38574,de
38575,Recursos
38576,:
38577,100
38578,(
38579,FCDF
38580,)
38581,.
38582,NOTA
38583,DE
38584,EMPENHO
38585,:
38586,2022NE000230
38587,.
38588,Data
38589,de
38590,Emissão
38591,:
38592,31/01/2022
38593,.
38594,Valor
38595,:
38596,R$
38597,"1.000.000,00"
38598,(
38599,um
38600,milhão
38601,de
38602,reais
38603,)
38604,.
38605,Modalidade
38606,:
38607,Global
38608,.
38609,PROCEDÊNCIA
38610,DOS
38611,RECURSOS
38612,:
38613,Lei
38614,Orçamentária
38615,da
38616,União
38617,nº
38618,14.303
38619,","
38620,de
38621,21
38622,de
38623,janeiro
38624,de
38625,2022
38626,","
38627,enquanto
38628,a
38629,parcela
38630,remanescente
38631,será
38632,custeada
38633,à
38634,conta
38635,de
38636,dotações
38637,a
38638,serem
38639,alocadas
38640,nos
38641,orçamentos
38642,seguintes
38643,.
38644,PRAZO
38645,DE
38646,VIGÊNCIA
38647,:
38648,O
38649,Contrato
38650,terá
38651,vigência
38652,de
38653,685
38654,(
38655,seiscentos
38656,e
38657,oitenta
38658,e
38659,cinco
38660,)
38661,dias
38662,corridos
38663,","
38664,contados
38665,de
38666,sua
38667,assinatura
38668,","
38669,podendo
38670,ser
38671,prorrogado
38672,","
38673,na
38674,ocorrência
38675,de
38676,uma
38677,das
38678,hipóteses
38679,previstas
38680,no
38681,artigo
38682,57
38683,","
38684,§
38685,1º
38686,","
38687,da
38688,Lei
38689,8.666/93
38690,.
38691,DATA
38692,DE
38693,ASSINATURA
38694,:
38695,17/02/2022
38696,.
38697,SIGNATÁRIOS
38698,:
38699,Pelo
38700,Distrito
38701,Federal
38702,:
38703,Robson
38704,Cândido
38705,da
38706,Silva
38707,","
38708,na
38709,qualidade
38710,de
38711,Delegado-Geral
38712,.
38713,Pela
38714,Contratada
38715,:
38716,Carlos
38717,Antônio
38718,da
38719,Silva
38720,Filho
38721,","
38722,na
38723,qualidade
38724,de
38725,Representante
38726,Legal
38727,.
38728,EXTRATO
38729,DO
38730,CONTRATO
38731,Nº
38732,04/2022
38733,","
38734,NOS
38735,TERMOS
38736,DO
38737,PADRÃO
38738,Nº
38739,09/2002
38740,EXECUÇÃO
38741,DE
38742,OBRAS
38743,Processo
38744,:
38745,00052-00025461/
38746,2021-95
38747,(
38748,ORIGINÁRIO
38749,DO
38750,052.000.222/2016
38751,)
38752,PARTES
38753,:
38754,Distrito
38755,Federal
38756,/
38757,Polícia
38758,Civil
38759,X
38760,Construtora
38761,Concretiza
38762,Eireli
38763,..
38764,FUNDAMENTAÇÃO
38765,LEGAL
38766,:
38767,Edital
38768,de
38769,Concorrência
38770,nº
38771,01/2021
38772,PCDF
38773,(
38774,70924040-SEI
38775,)
38776,","
38777,Projeto
38778,Básico
38779,(
38780,65496517-SEI
38781,)
38782,","
38783,Proposta
38784,da
38785,Empresa
38786,(
38787,76388465
38788,","
38789,76388531
38790,","
38791,76388611
38792,","
38793,76388985
38794,","
38795,76389050
38796,","
38797,76389123
38798,","
38799,76389186
38800,","
38801,76389246
38802,","
38803,76389315
38804,","
38805,76389400
38806,","
38807,76389475
38808,","
38809,76389535
38810,","
38811,76389609
38812,","
38813,76389668-SEI
38814,)
38815,e
38816,Lei
38817,nº
38818,8.666/1993
38819,.
38820,OBJETO
38821,:
38822,O
38823,Contrato
38824,tem
38825,por
38826,objeto
38827,a
38828,execução
38829,da
38830,(
38831,s
38832,)
38833,obra
38834,(
38835,s
38836,)
38837,de
38838,Construção
38839,da
38840,35ª
38841,Delegacia
38842,de
38843,Polícia
38844,","
38845,da
38846,Polícia
38847,Civil
38848,do
38849,Distrito
38850,Federal
38851,","
38852,em
38853,terreno
38854,situado
38855,na
38856,Rodovia
38857,DF
38858,420
38859,","
38860,Área
38861,Especial
38862,Sobradinho
38863,II
38864,","
38865,Brasília
38866,/
38867,DF
38868,.
38869,VALOR
38870,TOTAL
38871,:
38872,R$
38873,"9.231.063,42"
38874,(
38875,nove
38876,milhões
38877,","
38878,duzentos
38879,e
38880,trinta
38881,e
38882,um
38883,mil
38884,sessenta
38885,e
38886,três
38887,reais
38888,e
38889,quarenta
38890,e
38891,dois
38892,centavos
38893,)
38894,.
38895,DOTAÇÃO
38896,ORÇAMENTÁRIA
38897,:
38898,Unidade
38899,Orçamentária
38900,:
38901,73901
38902,;
38903,Programa
38904,de
38905,Trabalho
38906,:
38907,28.845.0903.00NR.0053
38908,;
38909,Natureza
38910,da
38911,Despesa
38912,:
38913,449051
38914,.
38915,Fonte
38916,de
38917,Recursos
38918,:
38919,100
38920,(
38921,FCDF
38922,)
38923,.
38924,NOTA
38925,DE
38926,EMPENHO
38927,:
38928,2022NE000230
38929,.
38930,Data
38931,de
38932,Emissão
38933,:
38934,31/01/2022
38935,.
38936,Valor
38937,:
38938,R$
38939,"1.000.000,00"
38940,(
38941,um
38942,milhão
38943,de
38944,reais
38945,)
38946,.
38947,Modalidade
38948,:
38949,Global
38950,.
38951,PROCEDÊNCIA
38952,DOS
38953,RECURSOS
38954,:
